Date,AAPL,AMZN,JNJ,JPM,KO,MSFT,NVDA,PG,TSLA,XOM,^GSPC
2021-03-29,118.23331451416016,153.7864990234375,144.95274353027344,134.45407104492188,46.71536636352539,226.24203491210938,12.916397094726562,121.2641372680664,203.76333618164062,47.394405364990234,3971.090087890625
2021-03-30,116.78206634521484,152.76449584960938,144.05352783203125,136.03919982910156,46.10810470581055,222.98167419433594,12.840084075927734,119.39542388916016,211.8733367919922,46.808162689208984,3958.550048828125
2021-03-31,118.97356414794922,154.70399475097656,143.47738647460938,134.05780029296875,45.726402282714844,226.751708984375,13.315412521362305,119.37779998779297,222.64332580566406,46.09807205200195,3972.889892578125
2021-04-01,119.80146026611328,158.0500030517578,142.15040588378906,135.36111450195312,45.552894592285156,233.08004760742188,13.77777099609375,118.36410522460938,220.5833282470703,47.386146545410156,4019.8701171875
2021-04-05,122.62604522705078,161.3365020751953,142.6742401123047,136.07859802246094,45.81315231323242,239.54302978515625,13.95309066772461,120.27691650390625,230.35000610351562,46.651275634765625,4077.909912109375
2021-04-06,122.927978515625,161.1909942626953,142.63929748535156,135.12193298339844,46.14280319213867,238.37933349609375,13.827401161193848,120.32097625732422,230.5399932861328,46.51917266845703,4073.93994140625
2021-04-07,124.57402038574219,163.96949768066406,142.83132934570312,137.23902893066406,46.220882415771484,240.3412628173828,14.108705520629883,120.53250885009766,223.6566619873047,46.72560119628906,4079.949951171875
2021-04-08,126.9700698852539,164.96499633789062,142.2726593017578,137.40733337402344,46.08207321166992,243.56314086914062,14.281778335571289,120.99089813232422,227.93333435058594,46.23843765258789,4097.169921875
2021-04-09,129.54141235351562,168.61000061035156,140.77105712890625,138.4348907470703,46.13412857055664,246.0636749267578,14.364574432373047,120.20635223388672,225.67333984375,46.13109588623047,4128.7998046875
2021-04-12,127.82715606689453,168.96949768066406,141.1115264892578,138.14260864257812,46.28159713745117,246.12135314941406,15.17158317565918,120.69116973876953,233.9933319091797,45.825599670410156,4127.990234375
2021-04-13,130.93421936035156,170.0,139.22586059570312,136.49496459960938,46.056053161621094,248.60269165039062,15.640926361083984,119.09571838378906,254.10667419433594,45.998985290527344,4141.58984375
2021-04-14,128.59664916992188,166.64999389648438,139.60997009277344,133.94381713867188,46.04738235473633,245.81361389160156,15.239416122436523,119.52764129638672,244.07666015625,47.32835006713867,4124.66015625
2021-04-15,131.00238037109375,168.95449829101562,140.0203094482422,134.79420471191406,46.264259338378906,249.57403564453125,16.097549438476562,120.97327423095703,246.28334045410156,47.047603607177734,4170.419921875
2021-04-16,130.67123413085938,169.9720001220703,141.6353302001953,135.79518127441406,46.567874908447266,250.7666473388672,15.8733549118042,120.9820556640625,246.5933380126953,46.783390045166016,4185.47021484375
2021-04-19,131.33358764648438,168.60049438476562,142.02818298339844,135.2194061279297,46.845481872558594,248.8430938720703,15.323956489562988,120.41790771484375,238.2100067138672,46.634765625,4163.259765625
2021-04-20,129.6485137939453,166.7344970703125,145.3368682861328,132.22535705566406,46.992958068847656,248.3814697265625,15.133926391601562,121.42281341552734,239.663330078125,45.65220642089844,4134.93994140625
2021-04-21,130.0283660888672,168.1009979248047,145.43287658691406,133.3502960205078,47.374664306640625,250.61270141601562,15.322711944580078,120.6294937133789,248.0399932861328,46.23843765258789,4173.419921875
2021-04-22,128.50900268554688,165.45199584960938,144.20193481445312,130.5422821044922,47.2271842956543,247.3331756591797,14.813714981079102,119.43186950683594,239.89666748046875,45.63568115234375,4134.97998046875
2021-04-23,130.82713317871094,167.04400634765625,144.49876403808594,133.04025268554688,47.25320816040039,251.16094970703125,15.227692604064941,118.81976318359375,243.13333129882812,45.88339614868164,4180.169921875
2021-04-26,131.21669006347656,170.4499969482422,143.27655029296875,133.36805725097656,46.5505256652832,251.54563903808594,15.439921379089355,116.44231414794922,246.06666564941406,45.974212646484375,4187.6201171875
2021-04-27,130.89527893066406,170.8715057373047,142.45599365234375,133.979248046875,46.481136322021484,251.94956970214844,15.343908309936523,116.371337890625,234.913330078125,46.57697296142578,4186.72021484375
2021-04-28,130.1063232421875,172.9250030517578,141.40835571289062,134.84735107421875,46.48980712890625,244.82302856445312,15.239166259765625,116.5665054321289,231.46665954589844,47.98063659667969,4183.18017578125
2021-04-29,130.00892639160156,173.5655059814453,143.346435546875,137.46934509277344,47.0710334777832,242.85140991210938,15.287049293518066,117.55117797851562,225.6666717529297,48.66596221923828,4211.47021484375
2021-04-30,128.04147338867188,173.37100219726562,142.06309509277344,136.24691772460938,46.8281364440918,242.53404235839844,14.972573280334473,118.35848999023438,236.47999572753906,47.262290954589844,4181.169921875
2021-05-03,129.09336853027344,169.32449340820312,144.22816467285156,135.84832763671875,47.26189041137695,242.22630310058594,14.800249099731445,119.7601089477539,228.3000030517578,48.56687927246094,4192.66015625
2021-05-04,124.52532958984375,165.593505859375,146.46302795410156,137.72622680664062,46.966941833496094,238.31198120117188,14.315942764282227,119.35204315185547,224.53334045410156,48.87236785888672,4164.66015625
2021-05-05,124.76883697509766,163.52699279785156,145.8519287109375,139.53329467773438,46.845481872558594,237.04248046875,14.422929763793945,118.39397430419922,223.64666748046875,50.342098236083984,4167.58984375
2021-05-06,126.36619567871094,165.31849670410156,146.43682861328125,142.34133911132812,47.31394577026367,240.17779541015625,14.487272262573242,119.88432312011719,221.17999267578125,50.82099533081055,4201.6201171875
2021-05-07,127.03936767578125,164.58050537109375,147.100341796875,142.8285369873047,47.28791046142578,242.8033447265625,14.775811195373535,119.8931655883789,224.1233367919922,51.547603607177734,4232.60009765625
2021-05-10,123.76119232177734,159.52450561523438,148.6455078125,142.810791015625,47.63492202758789,237.72532653808594,14.230655670166016,122.12871551513672,209.67999267578125,51.67145919799805,4188.43017578125
2021-05-11,122.8440933227539,161.19549560546875,147.4320068359375,140.43685913085938,47.12308120727539,236.81163024902344,14.2710542678833,121.52545928955078,205.73333740234375,50.02833557128906,4152.10009765625
2021-05-12,119.78054809570312,157.5970001220703,146.83840942382812,139.47128295898438,46.88019561767578,229.858154296875,13.724653244018555,120.23914337158203,196.6300048828125,50.29640579223633,4063.0400390625
2021-05-13,121.92698669433594,158.07350158691406,148.3748779296875,143.05882263183594,47.28791046142578,233.73402404785156,13.631631851196289,122.17304992675781,190.56333923339844,49.6765022277832,4112.5
2021-05-14,124.3465805053711,161.14500427246094,148.60186767578125,145.2822265625,47.47877502441406,238.658203125,14.207959175109863,122.43030548095703,196.5800018310547,50.90793991088867,4173.85009765625
2021-05-17,123.1953125,163.51950073242188,148.75027465820312,145.86688232421875,47.400691986083984,235.8018035888672,14.13064956665039,122.18190002441406,192.27667236328125,52.09749984741211,4163.2900390625
2021-05-18,121.80990600585938,161.61399841308594,148.80262756347656,143.81178283691406,47.14043426513672,233.78213500976562,13.981269836425781,120.93113708496094,192.6233367919922,50.62311553955078,4127.830078125
2021-05-19,121.65380096435547,161.58999633789062,148.47964477539062,142.71337890625,46.992958068847656,234.36053466796875,14.031147956848145,121.17951202392578,187.82000732421875,49.40842819213867,4115.68017578125
2021-05-20,124.20999908447266,162.38400268554688,149.34390258789062,142.46534729003906,47.409366607666016,237.59942626953125,14.576553344726562,122.42146301269531,195.5933380126953,49.29114532470703,4159.1201171875
2021-05-21,122.37576293945312,160.1540069580078,149.24790954589844,144.08639526367188,47.38334274291992,236.33663940429688,14.954867362976074,122.42146301269531,193.6266632080078,49.358158111572266,4155.85986328125
2021-05-24,124.00511169433594,162.24949645996094,149.81887817382812,144.86590576171875,47.53948974609375,241.74453735351562,15.573593139648438,122.38594055175781,202.14666748046875,49.93619155883789,4197.0498046875
2021-05-25,123.80998992919922,162.95249938964844,149.40597534179688,143.368896484375,47.53081512451172,242.65065002441406,15.609253883361816,122.80290222167969,201.56333923339844,48.80527877807617,4188.1298828125
2021-05-26,123.76119232177734,163.25799560546875,148.51882934570312,143.35113525390625,47.739017486572266,242.428955078125,15.661375999450684,122.52788543701172,206.3766632080078,49.37492370605469,4195.990234375
2021-05-27,122.22941589355469,161.5054931640625,148.29037475585938,145.58338928222656,48.13807678222656,240.3275146484375,15.449898719787598,119.74237060546875,210.28334045410156,49.05658721923828,4200.8798828125
2021-05-28,121.57575225830078,161.15350341796875,148.67689514160156,145.4860076904297,47.96458435058594,240.6841583251953,16.204538345336914,119.62703704833984,208.4066619873047,48.89742660522461,4204.10986328125
2021-06-01,121.25376892089844,160.9324951171875,145.40908813476562,147.08932495117188,47.955902099609375,238.486328125,16.224483489990234,117.87944030761719,207.96665954589844,50.64823913574219,4202.0400390625
2021-06-02,122.0147933959961,161.69949340820312,145.9976043701172,147.09811401367188,48.14674758911133,238.389892578125,16.73697280883789,118.39397430419922,201.7066650390625,51.050350189208984,4208.1201171875
2021-06-03,120.53179931640625,159.35049438476562,145.85708618164062,147.19557189941406,48.26820373535156,236.857177734375,16.92799949645996,120.51416778564453,190.94667053222656,51.25140380859375,4192.85009765625
2021-06-04,122.82457733154297,160.31100463867188,145.7955780029297,147.43478393554688,48.78870391845703,241.75416564941406,17.53500747680664,120.60286712646484,199.68333435058594,51.47758483886719,4229.89013671875
2021-06-07,122.83436584472656,159.90049743652344,144.80291748046875,146.74383544921875,48.615203857421875,244.66537475585938,17.575654983520508,121.0197982788086,201.7100067138672,51.142494201660156,4226.52001953125
2021-06-08,123.65386962890625,163.20550537109375,143.52920532226562,146.1591796875,48.276878356933594,243.47003173828125,17.414060592651367,119.6181869506836,201.19667053222656,52.04723358154297,4227.259765625
2021-06-09,124.03437042236328,164.0574951171875,145.4617919921875,144.3344268798828,48.12940216064453,244.45327758789062,17.319515228271484,119.57384490966797,199.5933380126953,52.482845306396484,4219.5498046875
2021-06-10,123.03923034667969,167.4824981689453,146.77064514160156,142.08444213867188,48.5024299621582,247.9717559814453,17.38611602783203,120.46089935302734,203.3733367919922,52.566619873046875,4239.18017578125
2021-06-11,124.2490234375,167.3415069580078,144.90834045410156,141.9870147705078,48.71930694580078,248.59835815429688,17.785478591918945,119.63590240478516,203.29666137695312,52.08073806762695,4247.43994140625
2021-06-14,127.30282592773438,169.19349670410156,145.26856994628906,139.5775909423828,48.5532341003418,250.52630615234375,17.97854232788086,119.68023681640625,205.89666748046875,51.99696731567383,4255.14990234375
2021-06-15,126.48326873779297,169.156494140625,144.4954833984375,137.46047973632812,48.430870056152344,249.05140686035156,17.748802185058594,119.44963073730469,199.7866668701172,53.89019775390625,4246.58984375
2021-06-16,126.9808349609375,170.7624969482422,144.44276428222656,138.42604064941406,47.78407287597656,248.1067352294922,17.7705020904541,117.79074096679688,201.6233367919922,53.697532653808594,4223.7001953125
2021-06-17,128.5808868408203,174.46200561523438,145.1367645263672,134.4310302734375,48.02880859375,251.49990844726562,18.615615844726562,118.86415100097656,205.53334045410156,51.929954528808594,4221.85986328125
2021-06-18,127.28327178955078,174.34500122070312,142.29061889648438,131.0294952392578,46.997432708740234,250.08290100097656,18.5971622467041,117.1253890991211,207.77000427246094,50.597991943359375,4166.4501953125
2021-06-21,129.0784912109375,172.697998046875,143.92449951171875,133.25283813476562,47.513118743896484,253.16761779785156,18.38612937927246,118.0479965209961,206.94332885742188,52.432579040527344,4224.7900390625
2021-06-22,130.71759033203125,175.27200317382812,143.7312469482422,133.05801391601562,47.68792724609375,255.94384765625,18.844602584838867,118.09233093261719,207.90333557128906,53.437835693359375,4246.43994140625
2021-06-23,130.44439697265625,175.1909942626953,142.86158752441406,133.86410522460938,47.3033447265625,255.71241760253906,19.014724731445312,117.92378997802734,218.85667419433594,53.831565856933594,4241.83984375
2021-06-24,130.16146850585938,172.45399475097656,143.51162719726562,135.09536743164062,47.539337158203125,257.0812683105469,19.162641525268555,118.00362396240234,226.60667419433594,54.049373626708984,4266.490234375
2021-06-25,129.86875915527344,170.072998046875,144.24954223632812,136.45953369140625,47.47815704345703,255.471435546875,18.98853302001953,119.68915557861328,223.9566650390625,54.16665267944336,4280.7001953125
2021-06-28,131.49810791015625,172.1945037841797,144.08262634277344,136.70758056640625,47.425716400146484,259.0381164550781,19.94040870666504,120.04399871826172,229.57333374023438,52.784420013427734,4290.60986328125
2021-06-29,133.01036071777344,172.40699768066406,144.09140014648438,136.53924560546875,47.07609939575195,261.6216125488281,19.98206329345703,119.22785949707031,226.9199981689453,52.457725524902344,4291.7998046875
2021-06-30,133.62501525878906,172.00799560546875,144.71511840820312,137.77940368652344,47.294612884521484,261.1396789550781,19.957866668701172,119.69803619384766,226.56666564941406,52.84306335449219,4297.5
2021-07-01,133.92747497558594,171.64849853515625,145.78683471679688,139.1435546875,47.163509368896484,261.8143615722656,20.166902542114258,119.9730224609375,225.97332763671875,52.99385070800781,4319.93994140625
2021-07-02,136.55198669433594,175.5489959716797,148.43972778320312,139.00990295410156,47.35579299926758,267.6463928222656,20.441280364990234,120.55850982666016,226.3000030517578,52.918453216552734,4352.33984375
2021-07-06,138.56182861328125,183.78700256347656,147.552490234375,136.67568969726562,47.09357452392578,267.6560974121094,20.652311325073242,120.62947845458984,219.86000061035156,51.41057205200195,4343.5400390625
2021-07-07,141.04971313476562,184.82899475097656,148.8174591064453,136.83607482910156,47.47815704345703,269.84429931640625,20.3262882232666,121.53431701660156,214.88333129882812,50.60636901855469,4358.1298828125
2021-07-08,139.7520751953125,186.57049560546875,148.5275421142578,134.47511291503906,47.31209182739258,267.42474365234375,19.858335494995117,121.51659393310547,217.60333251953125,50.38018035888672,4320.81982421875
2021-07-09,141.5765838623047,185.9669952392578,149.1161346435547,138.7782745361328,47.60052490234375,267.926025390625,20.00550651550293,121.56095886230469,218.98333740234375,51.29328536987305,4369.5498046875
2021-07-12,140.98141479492188,185.92750549316406,148.8789520263672,140.76499938964844,47.61800765991211,267.3283996582031,20.46672821044922,121.65853118896484,228.56666564941406,51.24302291870117,4384.6298828125
2021-07-13,142.0936737060547,183.8679962158203,148.69447326660156,138.6713409423828,48.089996337890625,270.8564453125,20.204809188842773,121.50772857666016,222.84666442871094,51.00009536743164,4369.2099609375
2021-07-14,145.5181884765625,184.08399963378906,149.7046661376953,138.19918823242188,49.17381286621094,272.331298828125,19.797225952148438,122.4036865234375,217.7933349609375,49.869171142578125,4374.2998046875
2021-07-15,144.86447143554688,181.55999755859375,147.90386962890625,138.50209045410156,49.33113098144531,270.9046325683594,18.923927307128906,123.45047760009766,216.86666870117188,49.38330078125,4360.02978515625
2021-07-16,142.82540893554688,178.68150329589844,147.6667022705078,135.33934020996094,49.29618453979492,270.6347351074219,18.120471954345703,124.64807891845703,214.74000549316406,48.017826080322266,4327.16015625
2021-07-19,138.9812774658203,177.47950744628906,146.5950164794922,130.9381866455078,48.71056365966797,267.02947998046875,18.73784828186035,124.58601379394531,215.4066619873047,46.36751937866211,4258.490234375
2021-07-20,142.59121704101562,178.6595001220703,147.97415161132812,133.3793182373047,48.797969818115234,269.2563171386719,18.570466995239258,123.920654296875,220.1666717529297,46.87853240966797,4323.06005859375
2021-07-21,141.8594970703125,179.25999450683594,148.88771057128906,136.18569946289062,49.427276611328125,271.2613220214844,19.366682052612305,123.48594665527344,218.42999267578125,48.38641357421875,4358.68994140625
2021-07-22,143.22543334960938,181.90150451660156,149.3181610107422,134.4662322998047,49.35735321044922,275.83056640625,19.55027961730957,123.0128402709961,216.4199981689453,47.84190368652344,4367.47998046875
2021-07-23,144.94256591796875,182.83200073242188,150.90817260742188,134.2078857421875,49.829345703125,279.2333984375,19.514358520507812,124.789306640625,214.4600067138672,47.783267974853516,4411.7900390625
2021-07-26,145.36209106445312,184.99099731445312,150.97840881347656,135.1077117919922,49.87303924560547,278.6357116699219,19.250946044921875,125.22673797607422,219.2066650390625,48.98958206176758,4422.2998046875
2021-07-27,143.19613647460938,181.3195037841797,151.6724090576172,134.9294891357422,50.047855377197266,276.2161865234375,19.16513442993164,125.73555755615234,214.92666625976562,48.4450569152832,4401.4599609375
2021-07-28,141.44972229003906,181.51600646972656,151.250732421875,135.15220642089844,49.593345642089844,275.9076232910156,19.45948028564453,123.86981201171875,215.66000366210938,48.771766662597656,4400.64013671875
2021-07-29,142.0936737060547,179.99600219726562,151.250732421875,136.3104248046875,49.86430740356445,276.1775207519531,19.618125915527344,124.5125961303711,225.78334045410156,49.366546630859375,4419.14990234375
2021-07-30,142.3083038330078,166.37950134277344,151.268310546875,135.22349548339844,49.84682083129883,274.6448059082031,19.455488204956055,126.96746826171875,229.06666564941406,48.22725296020508,4395.259765625
2021-08-02,141.9765625,166.57400512695312,151.3297882080078,134.68003845214844,49.71571350097656,274.55810546875,19.705930709838867,126.6550521850586,236.55667114257812,48.235626220703125,4387.16015625
2021-08-03,143.77175903320312,168.31199645996094,153.19212341308594,136.21240234375,49.750675201416016,276.7752380371094,19.770780563354492,128.50291442871094,236.5800018310547,48.75501251220703,4423.14990234375
2021-08-04,143.37173461914062,167.73599243164062,152.2872772216797,134.74244689941406,49.033958435058594,276.1872253417969,20.228759765625,127.14601135253906,236.97332763671875,47.61572265625,4402.66015625
2021-08-05,143.4790802001953,168.79949951171875,152.57720947265625,136.4440460205078,49.383575439453125,279.0887451171875,20.5909481048584,127.20850372314453,238.2100067138672,47.91730499267578,4429.10009765625
2021-08-06,142.7951202392578,167.2469940185547,152.0676727294922,140.319580078125,49.505950927734375,279.0308837890625,20.3205509185791,126.23544311523438,233.03334045410156,48.470191955566406,4436.52001953125
2021-08-09,142.74627685546875,167.093505859375,152.5947723388672,140.16807556152344,49.514686584472656,277.941650390625,20.249711990356445,126.92281341552734,237.9199981689453,47.91730499267578,4432.35009765625
2021-08-10,142.2674560546875,166.03399658203125,152.64744567871094,141.88755798339844,49.64579391479492,276.1197509765625,19.89151382446289,127.0031967163086,236.663330078125,48.73825454711914,4436.75
2021-08-11,142.52149963378906,164.60549926757812,152.67384338378906,143.580322265625,49.5846061706543,276.6114196777344,19.65503692626953,127.31562805175781,235.94000244140625,48.88066101074219,4442.41015625
2021-08-12,145.482177734375,165.1750030517578,153.9036102294922,144.14157104492188,49.680755615234375,279.3683776855469,19.860586166381836,127.61022186279297,240.75,48.77011489868164,4460.830078125
2021-08-13,145.68736267089844,164.69850158691406,154.82601928710938,142.52903747558594,50.021636962890625,282.29876708984375,20.142953872680664,128.22618103027344,239.05667114257812,48.27689743041992,4468.0
2021-08-16,147.66114807128906,164.94949340820312,156.22276306152344,141.59356689453125,50.240150451660156,283.9857177734375,19.905481338500977,129.11886596679688,228.72332763671875,47.57106399536133,4479.7099609375
2021-08-17,146.75245666503906,162.09800720214844,157.65460205078125,139.8830108642578,50.065330505371094,282.5204772949219,19.414579391479492,129.33309936523438,221.90333557128906,47.24790573120117,4448.080078125
2021-08-18,143.0100555419922,160.06100463867188,155.65174865722656,138.60902404785156,49.383575439453125,280.79168701171875,18.997512817382812,127.92268371582031,229.663330078125,46.252952575683594,4400.27001953125
2021-08-19,143.34228515625,159.3874969482422,156.86402893066406,137.45079040527344,49.6982421875,286.6251220703125,19.753826141357422,129.4312744140625,224.49000549316406,44.84129333496094,4405.7998046875
2021-08-20,144.79823303222656,159.99749755859375,157.62823486328125,137.84278869628906,49.505950927734375,293.95574951171875,20.76955223083496,129.52059936523438,226.75332641601562,44.84980773925781,4441.669921875
2021-08-23,146.2833709716797,163.2935028076172,156.9478302001953,139.60682678222656,49.33113098144531,294.23583984375,21.90900230407715,128.85997009277344,235.43333435058594,46.695152282714844,4479.52978515625
2021-08-24,146.19546508789062,165.28900146484375,154.98606872558594,140.4710235595703,48.955299377441406,292.2752380371094,21.744373321533203,127.81552124023438,236.163330078125,47.07783126831055,4486.22998046875
2021-08-25,144.96432495117188,164.95899963378906,153.96102905273438,143.36651611328125,49.00774383544922,291.68609619140625,22.163429260253906,127.36026000976562,237.06666564941406,47.16286849975586,4496.18994140625
2021-08-26,144.1630401611328,165.8000030517578,153.1392364501953,144.10595703125,48.54450607299805,288.86590576171875,22.018756866455078,127.13706970214844,233.72000122070312,46.52507781982422,4470.0
2021-08-27,145.19883728027344,167.48150634765625,152.81228637695312,145.26414489746094,48.64064407348633,289.47442626953125,22.585491180419922,127.03888702392578,237.30667114257812,47.42649459838867,4509.3701171875
2021-08-30,149.6153564453125,171.07850646972656,153.4573516845703,142.93881225585938,49.103885650634766,293.2120666503906,22.637371063232422,127.59236145019531,243.6366729736328,46.907752990722656,4528.7900390625
2021-08-31,148.3549041748047,173.5395050048828,152.98899841308594,142.50228881835938,49.2175178527832,291.5605163574219,22.338985443115234,127.1103286743164,245.24000549316406,46.36350631713867,4522.68017578125
2021-09-01,149.0193328857422,173.9499969482422,153.52801513671875,142.2974090576172,49.54964828491211,291.51220703125,22.394874572753906,128.40469360351562,244.69667053222656,45.72570037841797,4524.08984375
2021-09-02,150.13319396972656,173.156005859375,154.57958984375,142.95668029785156,49.61957550048828,290.85540771484375,22.349966049194336,128.50291442871094,244.1300048828125,46.839725494384766,4536.9501953125
2021-09-03,150.76834106445312,173.90249633789062,154.67681884765625,142.092529296875,49.5846061706543,290.84588623046875,22.79604721069336,128.59217834472656,244.52333068847656,46.661136627197266,4535.43017578125
2021-09-07,153.1036376953125,175.46449279785156,152.2732391357422,141.843017578125,48.65812301635742,289.9185791015625,22.615419387817383,128.11012268066406,250.97332763671875,46.38901901245117,4520.02978515625
2021-09-08,151.55984497070312,176.27499389648438,151.90211486816406,141.21047973632812,49.313655853271484,289.9476318359375,22.293079376220703,129.08314514160156,251.2899932861328,45.96381378173828,4514.06982421875
2021-09-09,150.54360961914062,174.20799255371094,148.51763916015625,141.8251953125,48.82418441772461,287.0887756347656,22.13141441345215,128.5386199951172,251.6199951171875,45.997825622558594,4493.27978515625
2021-09-10,145.5603485107422,173.45750427246094,147.54563903808594,140.19480895996094,48.605682373046875,285.6014404296875,22.43179702758789,128.66360473632812,245.42333984375,45.90428161621094,4458.580078125
2021-09-13,146.12705993652344,172.85850524902344,146.51174926757812,142.42210388183594,49.00774383544922,286.8376770019531,22.106464385986328,130.04725646972656,247.6666717529297,47.086334228515625,4468.72998046875
2021-09-14,144.72979736328125,172.5,145.62808227539062,139.9364471435547,49.04296112060547,289.54205322265625,22.196279525756836,129.82408142089844,248.163330078125,46.41453552246094,4443.0498046875
